H:\Self-driving car data\IMG\center_2019_04_12_00_42_21_926.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_21_926.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_21_926.jpg,0,1,0,30.19028
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_003.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_003.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_003.jpg,0,1,0,30.1903
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_078.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_078.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_078.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_154.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_154.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_154.jpg,0,1,0,30.19028
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_231.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_231.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_231.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_309.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_309.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_309.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_384.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_384.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_384.jpg,0,1,0,30.1903
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_458.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_458.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_458.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_531.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_531.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_531.jpg,0,1,0,30.19028
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_608.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_608.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_608.jpg,0,1,0,30.1903
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_684.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_684.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_684.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_755.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_755.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_755.jpg,0,1,0,30.19033
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_825.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_825.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_825.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_905.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_905.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_905.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_22_978.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_22_978.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_22_978.jpg,0,1,0,30.19026
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_052.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_052.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_052.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_123.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_123.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_123.jpg,-0.1,1,0,30.18767
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_196.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_196.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_196.jpg,-0.3,1,0,30.16921
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_269.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_269.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_269.jpg,0,1,0,30.18878
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_340.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_340.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_340.jpg,0,1,0,30.19009
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_411.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_411.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_411.jpg,0,1,0,30.19025
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_484.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_484.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_484.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_554.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_554.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_554.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_635.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_635.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_635.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_725.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_725.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_725.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_810.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_810.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_810.jpg,0,1,0,30.1903
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_885.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_885.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_885.jpg,-0.2,1,0,30.17978
H:\Self-driving car data\IMG\center_2019_04_12_00_42_23_953.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_23_953.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_23_953.jpg,-0.4,1,0,30.15756
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_028.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_028.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_028.jpg,0,1,0,30.18745
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_100.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_100.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_100.jpg,0,1,0,30.1898
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_171.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_171.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_171.jpg,0,1,0,30.19015
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_256.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_256.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_256.jpg,0,1,0,30.19029
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_325.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_325.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_325.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_397.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_397.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_397.jpg,0,1,0,30.19028
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_474.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_474.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_474.jpg,0,1,0,30.1903
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_551.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_551.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_551.jpg,0,1,0,30.19031
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_631.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_631.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_631.jpg,0,1,0,30.24246
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_707.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_707.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_707.jpg,0,1,0,30.19312
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_780.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_780.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_780.jpg,0,1,0,30.08453
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_858.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_858.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_858.jpg,0,1,0,30.17675
H:\Self-driving car data\IMG\center_2019_04_12_00_42_24_935.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_24_935.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_24_935.jpg,0,1,0,30.18809
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_012.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_012.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_012.jpg,0,1,0,30.18918
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_090.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_090.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_090.jpg,0,1,0,30.18978
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_173.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_173.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_173.jpg,0,1,0,30.18992
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_254.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_254.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_254.jpg,0,1,0,30.18992
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_330.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_330.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_330.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_410.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_410.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_410.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_493.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_493.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_493.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_575.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_575.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_575.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_657.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_657.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_657.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_739.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_739.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_739.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_823.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_823.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_823.jpg,0,1,0,30.1899
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_901.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_901.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_901.jpg,0,1,0,30.1899
H:\Self-driving car data\IMG\center_2019_04_12_00_42_25_981.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_25_981.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_25_981.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_063.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_063.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_063.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_145.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_145.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_145.jpg,0,1,0,30.18992
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_227.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_227.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_227.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_310.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_310.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_310.jpg,0,1,0,30.18989
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_389.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_389.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_389.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_491.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_491.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_491.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_571.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_571.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_571.jpg,0,1,0,30.18989
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_655.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_655.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_655.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_742.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_742.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_742.jpg,0,1,0,30.1899
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_811.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_811.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_811.jpg,0,1,0,30.18992
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_902.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_902.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_902.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_26_981.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_26_981.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_26_981.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_058.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_058.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_058.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_139.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_139.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_139.jpg,0,1,0,30.18989
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_224.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_224.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_224.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_309.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_309.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_309.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_393.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_393.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_393.jpg,0,1,0,30.18989
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_476.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_476.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_476.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_563.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_563.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_563.jpg,-0.15,1,0,30.18394
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_649.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_649.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_649.jpg,0,1,0,30.18414
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_734.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_734.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_734.jpg,0,1,0,30.18964
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_819.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_819.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_819.jpg,0,1,0,30.18991
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_901.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_901.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_901.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_27_973.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_27_973.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_27_973.jpg,0,1,0,30.18998
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_049.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_049.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_049.jpg,0,1,0,30.18999
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_127.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_127.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_127.jpg,0.05,1,0,30.18934
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_213.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_213.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_213.jpg,0,1,0,30.1908
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_299.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_299.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_299.jpg,0,1,0,30.1899
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_384.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_384.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_384.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_470.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_470.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_470.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_557.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_557.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_557.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_641.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_641.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_641.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_729.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_729.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_729.jpg,0,1,0,30.18997
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_816.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_816.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_816.jpg,0,1,0,30.18997
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_901.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_901.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_901.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_28_987.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_28_987.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_28_987.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_076.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_076.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_076.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_160.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_160.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_160.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_244.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_244.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_244.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_337.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_337.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_337.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_430.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_430.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_430.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_540.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_540.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_540.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_636.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_636.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_636.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_729.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_729.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_729.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_812.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_812.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_812.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_895.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_895.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_895.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_29_977.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_29_977.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_29_977.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_065.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_065.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_065.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_146.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_146.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_146.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_226.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_226.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_226.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_312.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_312.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_312.jpg,0,1,0,30.18993
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_399.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_399.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_399.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_492.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_492.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_492.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_581.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_581.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_581.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_679.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_679.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_679.jpg,0,1,0,30.18997
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_775.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_775.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_775.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_867.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_867.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_867.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_30_950.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_30_950.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_30_950.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_31_039.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_31_039.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_31_039.jpg,0,1,0,30.18994
H:\Self-driving car data\IMG\center_2019_04_12_00_42_31_128.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_31_128.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_31_128.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_31_219.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_31_219.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_31_219.jpg,0,1,0,30.18996
H:\Self-driving car data\IMG\center_2019_04_12_00_42_31_310.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_31_310.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_31_310.jpg,0,1,0,30.18995
H:\Self-driving car data\IMG\center_2019_04_12_00_42_31_407.jpg,H:\Self-driving car data\IMG\left_2019_04_12_00_42_31_407.jpg,H:\Self-driving car data\IMG\right_2019_04_12_00_42_31_407.jpg,0,1,0,30.18993
